type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.107408858,0.103510376,0.13113447,0.120222271,0.106180438,0.10299934,0.116371397,0.305451145,0.092975008,0.16194971,0.107992361,0.14142947,0.110547166,0.143581942,0.103885351,0.124608857,0.078608788,0.124939579,0.143109726,0.177372294,0.138813914,0.159596313,0.155558045,0.124237565,0.177171833,0.084215095,0.116668257,0.168962068,0.126820365,0.1947933,0.193244723,0.173066668
0,0.126183641,0.131051985,0.133499995,0.114982113,0.092611142,0.116176468,0.099199141,0.121802565,0.098807058,0.103446092,0.128751928,0.113773789,0.118934291,0.107761687,0.127808907,0.120445405,0.039153775,0.047336868,0.041868348,0.042727777,0.05350341,0.050533643,0.070883362,0.05740781,0.028446094,0.029525402,0.052458333,0.058713949,0.113931262,0.080909871,0.084093718,0.077030467
0,0.172321113,0.135427793,0.129060245,0.105094854,0.192275207,0.110528,0.112173279,0.090166415,0.119013552,0.105968872,0.094998767,0.128653534,0.081167777,0.126222514,0.105181504,0.05800319,0.209964487,0.248705929,0.375784281,0.4108779,0.218399803,0.405213579,0.448633801,0.392346223,0.422459727,0.455398017,0.427757203,0.413057716,0.478807343,0.375528945,0.465360128,0.516214424
0,0.177192858,0.177888143,0.19944651,0.211211465,0.203597024,0.178312194,0.214433555,0.224928991,0.167004266,0.173733826,0.149576762,0.180210653,0.112647117,0.044096894,0.186719964,0.152047453,0.160352895,0.119674704,0.119489653,0.08969478,0.131430572,0.141190894,0.168512873,0.140789818,0.102979653,0.07626408,0.095101578,0.085946699,0.406073483,0.600821472,0.177625322,0.115310614
0,0.069665028,0.07448272,0.071041075,0.077038417,0.074907075,0.078031581,0.076427522,0.067894797,0.044597634,0.057208727,0.090628121,0.074931587,0.080434408,0.075637598,0.067350642,0.07707642,0.359008763,0.396279432,0.403615714,0.352650874,0.420978872,0.366072485,0.479278028,0.492498892,0.207325226,0.335043667,0.242485888,0.4169936,0.454870013,0.445095402,0.258652784,0.291302964
0,0.158953504,0.118444049,0.141333459,0.167037577,0.141591343,0.097365868,0.149859593,0.107582261,0.15330557,0.135133203,0.073777642,0.167985803,0.105869805,0.089329392,0.149681919,0.104658953,0.254513907,0.286115802,0.321962798,0.291147973,0.280848474,0.437647247,0.244757707,0.331751606,0.232173182,0.207532092,0.456316976,0.1748459,0.398041661,0.346073812,0.25879339,0.171047869
0,0.178368716,0.175350238,0.252191151,0.192332874,0.200597557,0.171186809,0.164687051,0.177208997,0.184701985,0.179060463,0.174769273,0.143922597,0.245001296,0.146954579,0.258277011,0.195776288,0.067683341,0.098383313,0.219137482,0.14512341,0.227648909,0.142391266,0.19039224,0.208323137,0.145154047,0.18315833,0.075580565,0.185458668,0.181057476,0.070399973,0.190788515,0.175919029
0,0.09374192,0.082294865,0.098447445,0.073576062,0.08855229,0.102196008,0.103026493,0.087768091,0.092320819,0.079109375,0.135888637,0.13411954,0.117742476,0.121655875,0.094458646,0.103900419,0.397658253,0.391318466,0.438780374,0.451157281,0.383919284,0.438293513,0.416699603,0.440060594,0.297603486,0.258602978,0.320527664,0.350133818,0.353113375,0.429307439,0.404452409,0.324867522
0,0.150026515,0.168728125,0.197691633,0.202310888,0.227236299,0.193979514,0.162314402,0.16409767,0.097069522,0.102678294,0.109082319,0.154356509,0.175178419,0.164462157,0.140548492,0.152864418,0.061086575,0.096699858,0.140886826,0.157751105,0.178026375,0.183544362,0.160497275,0.147864829,0.116242358,0.119584713,0.070420189,0.154929043,0.209893387,0.266526638,0.193961975,0.173350426
0,0.056956764,0.07987429,0.032044422,0.047844959,0.047305507,0.041966328,0.034481417,0.03554396,0.019434476,0.026213673,0.056109272,0.079672252,0.049118432,0.029637862,0.026856839,0.032002444,0.163017344,0.166294431,0.333119624,0.248938787,0.390766435,0.364152324,0.276734619,0.352173908,0.140466461,0.208248866,0.183073233,0.198561668,0.49903444,0.547298812,0.214080032,0.266245327
0,0.136220649,0.170815365,0.143450251,0.176837146,0.125297289,0.146162102,0.145514663,0.100929312,0.187593153,0.147024234,0.144624707,0.209139273,0.166588723,0.148807812,0.193697295,0.152407246,0.136344278,0.123661801,0.218461963,0.19561507,0.21394414,0.227355122,0.20862446,0.215600864,0.094341213,0.122233455,0.124815707,0.128943583,0.206207451,0.19234547,0.147127533,0.154271417
0,0.118386393,0.104577456,0.126995214,0.111837858,0.114593132,0.10018445,0.121895541,0.082525653,0.097170282,0.077870646,0.110619391,0.102201852,0.1052938,0.074227166,0.059405348,0.074924222,0.22219102,0.236614176,0.244025668,0.244069661,0.316219905,0.301340935,0.276197719,0.276558809,0.122224435,0.172584365,0.163413822,0.321154227,0.226205405,0.318609741,0.104531243,0.189546963
0,0.211243437,0.231545243,0.242456575,0.235056043,0.172315182,0.205880375,0.156968578,0.192198722,0.236861744,0.240834697,0.226044752,0.24013403,0.13906318,0.151080087,0.271245156,0.220524897,0.181904226,0.222012633,0.220196444,0.274133521,0.17955165,0.251533964,0.13325815,0.176100031,0.108371393,0.131656849,0.190543239,0.18409938,0.459040845,0.241353249,0.147651883,0.176520608
0,0.114757627,0.089858819,0.132966875,0.122576581,0.139407412,0.108741971,0.10489239,0.103003356,0.092517848,0.108359891,0.124402986,0.106252729,0.127706704,0.119289704,0.100170694,0.125634456,0.227430418,0.219623131,0.271012056,0.299025484,0.371709752,0.270113706,0.475240283,0.376439626,0.256039351,0.361142204,0.165513622,0.184057185,0.334093257,0.369170689,0.238268904,0.364256367
0,0.227370993,0.227397271,0.348946006,0.338014176,0.395027409,0.404642589,0.319581052,0.307063415,0.292478564,0.272620382,0.301780463,0.27522589,0.364193129,0.370823201,0.358336129,0.367714225,0.146197739,0.13576065,0.16615509,0.170962768,0.149470761,0.136425173,0.162329027,0.127634877,0.162541517,0.130275035,0.123637318,0.158529935,0.143970004,0.165463586,0.133276623,0.11277125
0,0.122391018,0.117068035,0.135774562,0.145472661,0.125327709,0.174489423,0.111760657,0.125589936,0.089677099,0.072539056,0.140150876,0.157740957,0.162185538,0.170440736,0.118122807,0.102933885,0.111754655,0.127829719,0.141079258,0.160214759,0.206565701,0.170815398,0.157054151,0.162830005,0.101802377,0.100902108,0.086731023,0.127940536,0.161325021,0.306135749,0.126708308,0.175891055
0,0.184088322,0.170286795,0.18747497,0.171388511,0.130359307,0.175866321,0.154205375,0.149901482,0.174385751,0.174551309,0.162085598,0.216625353,0.141037962,0.155503089,0.17407211,0.164518806,0.14540683,0.22520136,0.260495615,0.307494605,0.390802513,0.351703053,0.369226552,0.391165468,0.278415712,0.282832955,0.153707667,0.187121645,0.332244056,0.351092457,0.300246818,0.259869941
0,0.154472574,0.145806289,0.105703253,0.116842156,0.128859243,0.112831206,0.116219512,0.090797475,0.090870849,0.070038562,0.135824213,0.165159716,0.110104486,0.08428741,0.11375983,0.080404044,0.078292613,0.070839271,0.151414106,0.1665012,0.274802728,0.204946918,0.231165706,0.166440898,0.111885301,0.121038483,0.091166466,0.098294632,0.188821874,0.289055919,0.170397123,0.181540033
0,0.100177491,0.111453537,0.095946449,0.132134579,0.143376922,0.170173879,0.112410708,0.139679529,0.105530973,0.101256394,0.117705172,0.138001552,0.109406302,0.192016332,0.118013568,0.101778196,0.1732151,0.129953887,0.264943595,0.23424017,0.250468274,0.220619559,0.221847664,0.207670349,0.180555822,0.178943907,0.208162478,0.168998712,0.146674959,0.069203921,0.191225917,0.200430275
1,0.132826911,0.13027722,0.133909161,0.139919609,0.12012933,0.143945113,0.109840006,0.140584728,0.124244568,0.1343685,0.137810296,0.131852867,0.145941675,0.121308848,0.155995517,0.137508566,0.183886965,0.1852942,0.191638153,0.175451012,0.181603356,0.175112843,0.204990444,0.18663157,0.188212309,0.194688073,0.171276976,0.191199145,0.168763084,0.230516788,0.247626508,0.184393993
1,0.083769795,0.128732673,0.0878947,0.087308908,0.103889205,0.085754643,0.107141145,0.077588625,0.098502632,0.088121797,0.131027577,0.109732675,0.126023434,0.118828731,0.093695932,0.07755521,0.21513497,0.233339358,0.25003345,0.233188547,0.281977396,0.287369319,0.321532947,0.382860015,0.204998709,0.224607716,0.157510509,0.217917011,0.280952771,0.352069856,0.208529778,0.233196919
1,0.135697874,0.157045636,0.127981827,0.133353174,0.1097031,0.095968161,0.121411894,0.100938833,0.099414836,0.097347913,0.1302568,0.166874339,0.149321334,0.128668113,0.133870879,0.08222845,0.149306978,0.159474429,0.121664882,0.154218568,0.161376181,0.194309554,0.190519537,0.200481066,0.11118938,0.120077762,0.120390618,0.172803708,0.188114536,0.21103182,0.177275264,0.132194479
1,0.132503224,0.123449323,0.126315381,0.119995863,0.133350209,0.136721965,0.124359183,0.097213528,0.10764334,0.097050325,0.148074915,0.14736684,0.123491353,0.157267488,0.116634238,0.093779581,0.245092037,0.285870944,0.268754394,0.311275024,0.255600953,0.305857091,0.350445411,0.282392737,0.303810492,0.17732341,0.193825174,0.321521025,0.285763176,0.301912356,0.292243691,0.199142604
1,0.08500318,0.086622094,0.103612169,0.113595137,0.117717867,0.119103923,0.119391634,0.117745953,0.138963263,0.121863613,0.101398993,0.109151498,0.116148052,0.123327453,0.135845295,0.104489889,0.389734014,0.184434398,0.38850959,0.342134718,0.26151708,0.316521488,0.286541728,0.351845735,0.321493408,0.307826357,0.278061878,0.228544365,0.24529952,0.327747286,0.269619102,0.233378851
1,0.086128772,0.093558569,0.089908407,0.087594263,0.063252811,0.103011854,0.037707985,0.039598835,0.043646351,0.037809702,0.084271284,0.09977783,0.09604323,0.083850005,0.077183184,0.049358666,0.229355464,0.177008401,0.197002158,0.326858144,0.252306202,0.270096434,0.250614033,0.177769698,0.199641707,0.139041511,0.257807109,0.202455946,0.236792676,0.272489439,0.245024464,0.161020784
1,0.093186399,0.102692737,0.113297695,0.11118718,0.095411559,0.107369044,0.11564379,0.080297842,0.102962565,0.086853849,0.094292407,0.097982987,0.098966157,0.085269368,0.109588127,0.082585143,0.247672313,0.232512215,0.275407687,0.284684256,0.256304971,0.287515223,0.276017011,0.258180217,0.216370302,0.248953316,0.234462885,0.246686382,0.265353484,0.315044614,0.300571589,0.267127959
1,0.131276459,0.112641392,0.117064771,0.118924623,0.109588035,0.096350644,0.102853971,0.129113196,0.106448924,0.089958206,0.13979668,0.118479125,0.104472729,0.105583572,0.116078783,0.088867787,0.245762199,0.214472861,0.304507322,0.268909638,0.330895204,0.302579344,0.382342959,0.263474072,0.3775785,0.357791737,0.183026209,0.239781594,0.254704866,0.285222085,0.359960326,0.451100134
1,0.147879616,0.139613892,0.137063748,0.085700343,0.127099252,0.141148307,0.112464717,0.159455342,0.060988533,0.078547905,0.104114538,0.11532076,0.11708483,0.159534039,0.129307647,0.133492437,0.287748649,0.309696483,0.095070291,0.217406325,0.322929748,0.267741658,0.265319354,0.248881216,0.136770688,0.14921586,0.128361968,0.188527551,0.274640698,0.319485042,0.343412168,0.28242987
1,0.08116778,0.094940672,0.087494954,0.098372807,0.104397274,0.127183763,0.070806145,0.132604456,0.041803208,0.050016622,0.116993578,0.10066134,0.143202683,0.102387233,0.070312471,0.070735373,0.195191617,0.222795717,0.236034721,0.225612099,0.304053501,0.27231205,0.298628434,0.220866541,0.183115159,0.154646954,0.156517905,0.220258591,0.246297719,0.233088793,0.292843682,0.242008961
1,0.109577308,0.100120402,0.104875378,0.104077278,0.125237616,0.140622026,0.102897334,0.09984171,0.084834,0.093744466,0.145308474,0.163621497,0.153861636,0.155566897,0.101822411,0.106920767,0.078659964,0.066639587,0.149625942,0.159193152,0.18588853,0.195409475,0.166088574,0.148157784,0.14107758,0.122192741,0.112694367,0.094564302,0.203111911,0.233192474,0.166968723,0.154126764
1,0.078828229,0.085958248,0.106805292,0.102658143,0.087015744,0.096392543,0.089456068,0.079223807,0.08917667,0.071003474,0.094454723,0.109539783,0.10170299,0.108296215,0.110195479,0.112099221,0.385645825,0.407542311,0.479200496,0.534582789,0.413533322,0.349319219,0.34939706,0.374470697,0.355275576,0.388870072,0.33331686,0.423505625,0.434368055,0.334258537,0.326614913,0.275403656
1,0.121079644,0.155116325,0.136810488,0.147792995,0.16811502,0.16520807,0.137802167,0.14696643,0.08330936,0.108878504,0.116300652,0.128925309,0.165715978,0.160952033,0.17691044,0.15089685,0.142124975,0.22620628,0.209215038,0.210238679,0.235642053,0.167267067,0.289115855,0.218014412,0.326569809,0.238797126,0.094305505,0.108351758,0.198737135,0.172759723,0.263303181,0.188174485
1,0.098609343,0.080224968,0.113702527,0.114599065,0.140645665,0.142553397,0.156874069,0.167352623,0.098838026,0.08650636,0.154596757,0.122488057,0.17631402,0.118017126,0.130304748,0.071892301,0.17318055,0.274616637,0.182213848,0.25163623,0.217856251,0.343907816,0.213294142,0.24532039,0.145184988,0.154841992,0.157025249,0.296768461,0.261277429,0.480452898,0.247818527,0.195610295
1,0.11702969,0.078898659,0.038263733,0.08438184,0.091528519,0.093474833,0.081577056,0.098711337,0.069481529,0.07305281,0.111032764,0.144139941,0.109453276,0.140159431,0.085378713,0.099948137,0.14516558,0.159230978,0.328417464,0.146531649,0.286018683,0.279811794,0.314024724,0.250185092,0.223310246,0.108539436,0.146665349,0.154355073,0.264680923,0.221279526,0.264509268,0.157875713
1,0.074019014,0.085317182,0.083619967,0.083270051,0.096268461,0.08488803,0.09120441,0.083460544,0.040701852,0.044800862,0.08215583,0.096745152,0.11032168,0.088947263,0.058711262,0.063009148,0.214538277,0.132220943,0.366430308,0.248928802,0.330472679,0.300393618,0.256487698,0.286179328,0.241739003,0.317145955,0.202723486,0.197153271,0.218932355,0.25786831,0.269478793,0.331373205
1,0.177781909,0.19225316,0.162720415,0.136422912,0.133954376,0.104786877,0.174323967,0.152043059,0.110954754,0.137342789,0.166528608,0.182350002,0.158945363,0.158710926,0.147804821,0.165917206,0.193906018,0.212992655,0.182023808,0.176989154,0.157631609,0.175465499,0.213471709,0.23574567,0.163465895,0.19322711,0.15565638,0.179508527,0.169984442,0.175325544,0.205525809,0.226014439
1,0.141980857,0.11583511,0.172481979,0.157081809,0.121837419,0.157078595,0.108195208,0.157438568,0.13104179,0.161325341,0.098941367,0.098667741,0.117286021,0.151749261,0.133827754,0.166852115,0.249956051,0.174876658,0.193261125,0.208486004,0.24257816,0.241306373,0.257925986,0.262508267,0.226426556,0.220848289,0.094469625,0.149755796,0.194019695,0.223198744,0.252756984,0.210027841
1,0.104775504,0.127741911,0.065833192,0.066602995,0.106848722,0.085333668,0.109679225,0.106437901,0.073281916,0.101189739,0.114867861,0.125730246,0.088151731,0.06690828,0.101729863,0.109484005,0.300546694,0.235705757,0.545542071,0.50511423,0.392747131,0.429204685,0.359201025,0.436804013,0.261005102,0.347261249,0.374685693,0.282162942,0.469979736,0.540995291,0.32372443,0.367852502
1,0.146366139,0.143187491,0.127267387,0.150543563,0.130270686,0.142868272,0.143127701,0.143441987,0.139351829,0.128973057,0.163064905,0.143874596,0.13301997,0.173240583,0.146970626,0.130505061,0.181421753,0.176337913,0.163277796,0.21438535,0.161397849,0.195973194,0.17095878,0.197127394,0.169072122,0.168962878,0.139475111,0.160327636,0.161916671,0.172008204,0.176322203,0.187189852
1,0.079377981,0.056213576,0.084976962,0.059947899,0.111141052,0.101410739,0.097712456,0.123062342,0.048025483,0.07852611,0.104735846,0.076943163,0.123029172,0.092268857,0.081999482,0.119570427,0.207616895,0.182002413,0.191422864,0.124459077,0.217689805,0.154484715,0.162221763,0.247144163,0.078298612,0.175596606,0.155643738,0.140313139,0.20276036,0.195914116,0.124961709,0.246708215
1,0.095894546,0.091650088,0.074380973,0.098033093,0.128366792,0.107505159,0.102197296,0.096074909,0.101902186,0.048825968,0.090074389,0.092958896,0.110197418,0.095296269,0.091241616,0.088221984,0.219333114,0.235116576,0.258320494,0.271047215,0.226456394,0.271472879,0.325051923,0.295940653,0.218687789,0.26125879,0.271354427,0.299273157,0.247871414,0.291030018,0.343707832,0.284582149
1,0.098893381,0.144006229,0.158191342,0.131087667,0.10672208,0.079006104,0.108270319,0.096410922,0.101014362,0.082646362,0.109491906,0.124079973,0.115969596,0.129026571,0.110718913,0.074714719,0.137641348,0.195637711,0.145460759,0.145793663,0.234234179,0.181838684,0.32073047,0.225606496,0.252125334,0.186034414,0.141558282,0.219091242,0.221624012,0.237329475,0.278674242,0.140337996
1,0.069422547,0.062450318,0.0641711,0.049918557,0.066352862,0.052177085,0.059944878,0.048900743,0.054827867,0.054832103,0.068122431,0.073928628,0.066033825,0.063037179,0.05893476,0.05561144,0.5808618,0.65160029,0.640502152,0.736536885,0.586421963,0.598421439,0.596304814,0.606654456,0.606922505,0.551252677,0.534650375,0.556884608,0.509611401,0.605164525,0.593883492,0.566098513
1,0.083059181,0.061228873,0.047249778,0.06016093,0.054138733,0.074654791,0.067255056,0.064021121,0.048234428,0.043569257,0.099965727,0.082264563,0.07416286,0.076689317,0.059273192,0.050194938,0.462285617,0.22974468,0.639534311,0.510264342,0.541957987,0.500156525,0.549310289,0.544485395,0.456204476,0.361579878,0.409783127,0.506230274,0.474956945,0.468200709,0.50321039,0.400793888
1,0.08607297,0.08049547,0.07210894,0.07394318,0.073112615,0.093278647,0.06787856,0.095495602,0.059109911,0.081638733,0.111317205,0.087220924,0.138308946,0.098800548,0.066080041,0.098788765,0.070646608,0.120501205,0.092804679,0.128579932,0.196072547,0.158760327,0.192003045,0.261957454,0.104421138,0.114234182,0.124938904,0.13410704,0.201016755,0.169693854,0.167870085,0.118491682
1,0.097256762,0.129524744,0.062350922,0.089010796,0.051089366,0.046976014,0.058765749,0.035943686,0.053105865,0.037194205,0.120790521,0.148162044,0.075834489,0.090285913,0.076220169,0.071782984,0.397941811,0.39677412,0.495305209,0.50532668,0.564168831,0.597637859,0.55896904,0.550256069,0.324744351,0.499639631,0.347338853,0.339971425,0.450776675,0.507325416,0.4691886,0.398346958
1,0.04322466,0.090170777,0.062227239,0.077834815,0.085514467,0.067189758,0.092229651,0.072756762,0.061141032,0.071132581,0.0985388,0.095253357,0.138039311,0.109267308,0.049173621,0.062788848,0.101943356,0.151818847,0.140731676,0.174569079,0.247564624,0.184184373,0.183687197,0.211611948,0.103777489,0.143283458,0.190742862,0.172586394,0.268794136,0.228672912,0.102316351,0.112578368
1,0.125633441,0.075910168,0.108280086,0.101316345,0.081292864,0.116145331,0.088227002,0.104649116,0.06937128,0.091800665,0.088683803,0.117443555,0.128772384,0.085308234,0.121333131,0.096016705,0.090869019,0.050367536,0.176603722,0.130153217,0.191662795,0.164000477,0.134131323,0.153308621,0.142109324,0.138784289,0.08724654,0.077943561,0.102536596,0.105396742,0.122331075,0.122804909
1,0.067081631,0.065008668,0.062005879,0.073489406,0.080538662,0.074492516,0.073183013,0.063717369,0.060927149,0.054673525,0.078687692,0.089028329,0.063986594,0.070078945,0.069764554,0.065873271,0.33086071,0.248693836,0.414907399,0.279146806,0.3751359,0.413753083,0.355094458,0.358687637,0.24956477,0.20674783,0.346072022,0.313249723,0.455775218,0.438745106,0.357233779,0.325933311
1,0.149826523,0.107651348,0.119922831,0.089869294,0.128016054,0.097716066,0.100533304,0.110365744,0.064159008,0.102694709,0.184244667,0.147763062,0.152431121,0.130758984,0.072466794,0.127229988,0.156998176,0.184486237,0.13045075,0.190840303,0.24337887,0.238636799,0.265230794,0.271313199,0.140074736,0.160196389,0.155950805,0.192720441,0.263847664,0.232997106,0.147496599,0.135077167
1,0.081096322,0.056703021,0.13945077,0.052403135,0.157849611,0.070878291,0.143541121,0.108924402,0.179541317,0.140759079,0.099994596,0.083168007,0.135472538,0.069214147,0.179040403,0.165796166,0.428790308,0.510223718,0.25886103,0.550179041,0.243142544,0.451810349,0.271372929,0.38221879,0.2579893,0.24002113,0.328469994,0.344282901,0.246583126,0.397901802,0.261000356,0.276697516
1,0.136817343,0.094175967,0.051499777,0.067235954,0.021347414,0.067469826,0.05250754,0.081984196,0.076044439,0.048406421,0.117403758,0.078588598,0.034009964,0.081635815,0.071985564,0.078045676,0.16904517,0.33690573,0.433978744,0.373002656,0.522771225,0.351355862,0.450945566,0.278818939,0.327660778,0.172382481,0.20481297,0.247737426,0.457721345,0.312905728,0.387951873,0.25481102
1,0.101567513,0.092615387,0.056817852,0.061914871,0.057756325,0.086439404,0.061468018,0.094156817,0.058540243,0.089484685,0.124625708,0.088874028,0.089181431,0.070354084,0.062062891,0.061257755,0.42582722,0.425082257,0.503409573,0.633066588,0.599948908,0.54595239,0.558238547,0.536861208,0.454744569,0.383289711,0.356412207,0.41056733,0.509248029,0.515258252,0.450289178,0.427887431
1,0.045961529,0.054632816,0.056282412,0.05415209,0.051776556,0.068289487,0.076849663,0.049167553,0.047856704,0.034440388,0.075200422,0.091426293,0.07204113,0.112863493,0.05250819,0.032809838,0.239387731,0.173306275,0.225770053,0.173755625,0.180768842,0.205819298,0.281995045,0.22111942,0.170227206,0.140249124,0.150600184,0.1670236,0.173288483,0.213194649,0.200534498,0.143927216
1,0.080539255,0.112161017,0.08934558,0.078513391,0.089338402,0.124611301,0.08750588,0.111030628,0.075867562,0.114768021,0.112483071,0.122922089,0.10966573,0.100210328,0.079848638,0.074035729,0.084955779,0.055528334,0.122475318,0.112301795,0.153443154,0.186827236,0.157005368,0.178586911,0.08687966,0.15517655,0.116959959,0.126394373,0.193306951,0.195112084,0.127664831,0.173862449
1,0.095902534,0.127532598,0.131300031,0.076264226,0.10316878,0.128191708,0.086155488,0.075191651,0.122572013,0.070653084,0.0954144,0.164132776,0.146071311,0.129360656,0.111055233,0.091154375,0.1451587,0.201136268,0.217515424,0.123284566,0.218019404,0.250371605,0.250473716,0.220033418,0.355466611,0.217236657,0.055220166,0.147576325,0.201948988,0.230260355,0.326552711,0.198194837
1,0.070600616,0.115994935,0.071611959,0.095449359,0.094478466,0.085190871,0.099473714,0.068778333,0.074295539,0.059613753,0.112336399,0.094099218,0.0911096,0.086195795,0.099012754,0.067703222,0.337648989,0.310982874,0.397021479,0.346395995,0.402671743,0.337861453,0.362220276,0.383126803,0.187167097,0.316036754,0.299736383,0.358412137,0.38049148,0.400059004,0.194246969,0.352794147
1,0.077362507,0.091898651,0.088274473,0.106331668,0.072580251,0.115078493,0.080161369,0.098830705,0.068369935,0.065437229,0.163320327,0.119140438,0.083032481,0.149265398,0.098298724,0.095169793,0.168261334,0.40736835,0.233175827,0.289065858,0.301345279,0.353624155,0.314017646,0.398697679,0.329389466,0.344998894,0.083615374,0.226310551,0.401243187,0.160829176,0.323251304,0.368439917
1,0.077208219,0.075389856,0.058441896,0.08477025,0.066010211,0.109342627,0.075072001,0.055418173,0.072175114,0.040973986,0.09798908,0.084191343,0.138447741,0.060336691,0.105075197,0.053726833,0.087786237,0.157197564,0.118504517,0.136019266,0.200657614,0.23173555,0.250190454,0.149357809,0.070867175,0.092887327,0.189080004,0.207109931,0.144489401,0.306735319,0.25288296,0.108838167
1,0.160075133,0.20056695,0.242600536,0.26200492,0.20329672,0.14656812,0.185778327,0.166445533,0.128805302,0.144985714,0.157874552,0.191051506,0.248710029,0.190998132,0.169775148,0.162852545,0.065633529,0.071823289,0.136643289,0.118071497,0.214295636,0.183941957,0.162711015,0.15384416,0.086526582,0.079346319,0.052904879,0.081541264,0.142557184,0.114456748,0.13857984,0.091376104
1,0.06235835,0.034689449,0.098813087,0.07342182,0.109864176,0.084881478,0.101168825,0.114716872,0.068696317,0.103970378,0.134903742,0.123650974,0.117126255,0.127703014,0.089446077,0.090441763,0.440217646,0.506802007,0.424789907,0.387994407,0.403026755,0.336984388,0.255476805,0.33147064,0.178469418,0.271235432,0.24438421,0.260151356,0.367112683,0.289379278,0.253293696,0.320565475
1,0.145492717,0.137536762,0.19280358,0.220437432,0.265221124,0.238223492,0.122822746,0.139076459,0.173640239,0.133541662,0.180591484,0.225967654,0.109116385,0.033128774,0.112340077,0.177182411,0.271090399,0.239306767,0.335836041,0.255573766,0.257937871,0.223129118,0.233836587,0.31376874,0.250965484,0.332908703,0.158765587,0.236145772,0.458556193,0.692878998,0.420179162,0.3509822
1,0.07162025,0.061275604,0.065331856,0.065021566,0.07512065,0.080007377,0.05372751,0.056576834,0.038419393,0.050909532,0.08825731,0.079387452,0.07458387,0.07985087,0.068417956,0.05904193,0.198385513,0.143670751,0.279054907,0.200840004,0.302421209,0.363383575,0.38994429,0.316124054,0.187273496,0.277058296,0.257083278,0.198098109,0.417631545,0.381504937,0.314274963,0.332338318
1,0.12363829,0.104482174,0.125957433,0.101310961,0.084648143,0.132510329,0.08564367,0.081589419,0.05157224,0.057538499,0.129083258,0.100459089,0.0697221,0.128970797,0.106154933,0.087088923,0.162752547,0.165633643,0.126920857,0.126361664,0.206947877,0.12738485,0.198590283,0.156257735,0.132644393,0.114704342,0.118748942,0.13833927,0.308409073,0.238391299,0.240491429,0.160184581
1,0.15459878,0.116910396,0.167404408,0.165220402,0.114883219,0.130413434,0.089329901,0.122670539,0.087559154,0.111307465,0.113392847,0.103285912,0.098592112,0.098650579,0.08272957,0.098380682,0.199872587,0.184859736,0.314297186,0.244167705,0.372963168,0.327843785,0.412652743,0.29847922,0.321586614,0.318411772,0.160535394,0.291731538,0.349291235,0.404021971,0.364255426,0.41548011
1,0.072930407,0.068938671,0.047217252,0.059052213,0.050746239,0.051137347,0.061452287,0.066568068,0.050576784,0.04237124,0.125336537,0.105643158,0.087140605,0.092037613,0.062255487,0.046341541,0.209083027,0.221702663,0.274152482,0.284735616,0.301916079,0.316620764,0.327557685,0.338721132,0.197961621,0.152473583,0.181633667,0.251831903,0.360618851,0.410360113,0.291398401,0.178708346
1,0.106597878,0.097220505,0.085309513,0.090538631,0.064469449,0.090358231,0.074336125,0.089476931,0.067994375,0.081432331,0.09585241,0.111946283,0.089525342,0.077149796,0.075843162,0.078856032,0.315406335,0.370771756,0.562449795,0.586473623,0.442439211,0.522983912,0.53766536,0.462446154,0.546064241,0.522203564,0.332957789,0.445746156,0.475132186,0.519071602,0.456578663,0.506219338
1,0.088843905,0.125351962,0.14155339,0.131112205,0.081040606,0.113807179,0.06717139,0.107879873,0.070148996,0.08299322,0.178363633,0.13419054,0.130229404,0.100074348,0.078541711,0.084620516,0.46982668,0.321161258,0.406062866,0.424003385,0.460914904,0.466473681,0.479933756,0.451682595,0.454653222,0.409237973,0.315123312,0.409959644,0.400825665,0.478654085,0.486290458,0.369151188
1,0.05424107,0.055987807,0.074133201,0.101872997,0.066109348,0.09289024,0.059478704,0.054874835,0.040258885,0.03877832,0.081665787,0.077470705,0.086294107,0.096634973,0.043753266,0.047729789,0.195521348,0.265926386,0.205250552,0.129190978,0.195650212,0.24904162,0.307988327,0.266952706,0.156158483,0.145906935,0.157876088,0.186495057,0.24008129,0.063113446,0.245522087,0.172134485
1,0.107597793,0.101930343,0.126980602,0.099708334,0.102521895,0.105563608,0.124356199,0.107082721,0.101203505,0.098972197,0.112026564,0.093292276,0.094394866,0.099112373,0.104053941,0.098990462,0.310860325,0.296767642,0.310615854,0.308920958,0.333815853,0.284329166,0.279332782,0.324806306,0.326599552,0.337767134,0.223650641,0.230032478,0.274855148,0.27208246,0.316390506,0.328777326
1,0.135326919,0.1344184,0.108419598,0.12824471,0.135137294,0.107850182,0.065515082,0.127083626,0.130870957,0.131993007,0.131662853,0.134257772,0.083431529,0.116596502,0.132535917,0.133400975,0.232182686,0.230628663,0.278826472,0.245363865,0.230785168,0.297568933,0.316465838,0.240890616,0.230284741,0.233516909,0.228108488,0.228537188,0.327141872,0.287688305,0.229265006,0.236089852
